molecule_chembl_id,canonical_smiles,standard_relation,standard_value,standard_units,standard_type,assay_id,doc_id
CHEMBL3633139,O=C(CCCCCn1cc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2cccc3cccnc23)nn1)Nc1ccc(C(=O)O)c(O)c1,>,90,%,Inhibition,1526429,93869
CHEMBL3741564,COC(=O)C1=C2C[C@H](O)C3=C2[C@@]2(C1)C(=O)[C@H]1C[C@H]4N(C[C@@H](CC3)[C@]42C)C[C@H]1C,=,40,%,Inhibition,1541926,97444
CHEMBL3742173,C[C@@H]1CN2C[C@H]3CC[C@@H]4C(=O)C=C5CC[C@@]6(C(=O)[C@H]1C[C@@H]2[C@@]36C)[C@@]54O,=,40,%,Inhibition,1541926,97444
CHEMBL1438439,O=c1c(-c2cc(O)c(O)c(O)c2)coc2cc(O)c(O)c(O)c12,=,75,%,Inhibition,1540648,97530
CHEMBL55415,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,=,62,%,Inhibition,1540648,97530
CHEMBL3739950,O=c1cc(-c2ccco2)oc2cc(O)c(O)c(O)c12,=,70.2,%,Inhibition,1540648,97530
CHEMBL3746714,C=C(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3,=,50,%,Inhibition,1544359,97657
CHEMBL512911,CC(C)[C@@H]1CC[C@](C)(N=C=S)[C@@H]2CC[C@@](C)(O)C=C12,=,50,%,Inhibition,1544358,97657
CHEMBL2048004,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CCO,=,5.9,%,Inhibition,1565352,98727
CHEMBL3781453,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CCO,=,8.2,%,Inhibition,1565352,98727
CHEMBL3780639,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CNC(N)=O,=,9.3,%,Inhibition,1565352,98727
CHEMBL3782051,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,11.2,%,Inhibition,1565352,98727
CHEMBL3781672,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/O,=,7.1,%,Inhibition,1565352,98727
CHEMBL2048004,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CCO,=,19.2,%,Inhibition,1565353,98727
CHEMBL3781453,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CCO,=,25.9,%,Inhibition,1565353,98727
CHEMBL3780639,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CNC(N)=O,=,37.3,%,Inhibition,1565353,98727
CHEMBL3782051,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,31.7,%,Inhibition,1565353,98727
CHEMBL3781672,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/O,=,38.2,%,Inhibition,1565353,98727
CHEMBL2048004,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CCO,=,59.2,%,Inhibition,1565354,98727
CHEMBL3781754,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)N=C=O)[C@H]1CC[C@H](C)CCO,=,41.3,%,Inhibition,1565354,98727
CHEMBL3781453,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CCO,=,61.5,%,Inhibition,1565354,98727
CHEMBL3781270,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CC(=O)O,=,35.6,%,Inhibition,1565354,98727
CHEMBL3781768,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)N=C=O)[C@H]1CC[C@H](C)CN=C=O,=,45.7,%,Inhibition,1565354,98727
CHEMBL3780639,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CNC(N)=O,=,65.8,%,Inhibition,1565354,98727
CHEMBL3781664,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)OCC)[C@H]1CC[C@H](C)CCO,=,23.1,%,Inhibition,1565354,98727
CHEMBL3781079,C=C1CC[C@H]2[C@@](C)(CO)CCC[C@]2(C)[C@H]1CC[C@H](C)CCO,=,29.5,%,Inhibition,1565354,98727
CHEMBL3781326,C=C1CC[C@H]2[C@@](C)(COC(C)=O)CCC[C@]2(C)[C@H]1CC[C@H](C)CCOC(C)=O,=,34.2,%,Inhibition,1565354,98727
CHEMBL3780554,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CC=O,=,19.9,%,Inhibition,1565354,98727
CHEMBL3781150,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)C/C=N/O,=,40.1,%,Inhibition,1565354,98727
CHEMBL3780997,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,43.5,%,Inhibition,1565354,98727
CHEMBL3780616,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)N=C=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,44.8,%,Inhibition,1565354,98727
CHEMBL3782051,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,65.3,%,Inhibition,1565354,98727
CHEMBL3781672,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/O,=,59.9,%,Inhibition,1565354,98727
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,=,64.3,%,Inhibition,1565354,98727
CHEMBL2048004,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CCO,=,67.2,%,Inhibition,1565355,98727
CHEMBL3781453,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CCO,=,79.2,%,Inhibition,1565355,98727
CHEMBL3780639,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CNC(N)=O,=,67.2,%,Inhibition,1565355,98727
CHEMBL3782051,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,79.1,%,Inhibition,1565355,98727
CHEMBL3781672,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/O,=,63.2,%,Inhibition,1565355,98727
CHEMBL2048004,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CC[C@H](C)CCO,=,71.1,%,Inhibition,1565356,98727
CHEMBL3781453,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CCO,=,87.2,%,Inhibition,1565356,98727
CHEMBL3780639,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)CNC(N)=O,=,79.2,%,Inhibition,1565356,98727
CHEMBL3782051,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/OC(C)=O,=,82.2,%,Inhibition,1565356,98727
CHEMBL3781672,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)NC(N)=O)[C@H]1CC[C@H](C)C/C=N/O,=,69.2,%,Inhibition,1565356,98727
CHEMBL3786595,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CCC6(OCCO6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)CC1,=,100,%,Inhibition,1566143,98854
CHEMBL3787288,COC(=O)[C@]12CCC(C)(C)C=C1[C@H]1CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,=,100,%,Inhibition,1566143,98854
CHEMBL3809403,CC(C)=CCc1cc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc(O)c1O,>,95,%,Inhibition,1581172,99324
CHEMBL3808919,CC(C)=CCc1c(O)ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c1O,>,95,%,Inhibition,1581172,99324
CHEMBL3810179,COc1c(-c2ccc(O)cc2)oc2cc(O)c(CC=C(C)C)c(O)c2c1=O,=,52,%,Inhibition,1581172,99324
CHEMBL3810225,COc1c(-c2ccc(O)c(CC=C(C)C)c2)oc2cc(O)cc(O)c2c1=O,=,85,%,Inhibition,1581172,99324
CHEMBL611368,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12,>,90,%,Inhibition,1581172,99324
CHEMBL1929043,COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2,>,95,%,Inhibition,1581172,99324
CHEMBL3808735,COc1cc2oc(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,>,90,%,Inhibition,1581172,99324
CHEMBL454067,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,=,81,%,Inhibition,1581172,99324
CHEMBL494252,CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,>,95,%,Inhibition,1581172,99324
CHEMBL3810262,CC(C)=CCc1c(O)ccc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)c1O,>,95,%,Inhibition,1581172,99324
CHEMBL461061,CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)ccc1O,>,95,%,Inhibition,1581172,99324
CHEMBL600185,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,=,51,%,Inhibition,1581172,99324
CHEMBL457679,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,=,98,%,Inhibition,1581172,99324
CHEMBL3810363,COc1cc2c(c3oc(-c4ccc(O)cc4O)cc13)C(C)(C)C(C)O2,>,90,%,Inhibition,1581172,99324
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,=,45,%,Inhibition,1581174,99324
CHEMBL3824322,CCOc1ccc(N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)S(=O)(=O)Cc2ccccc2)cc1C(=O)OC,<,50,%,Inhibition,1588284,99704
CHEMBL3822472,COC(=O)CN(c1ccc(CN(c2ccc(OCc3cccc(C)c3)c(C(=O)OC)c2)S(=O)(=O)Cc2ccccc2)cc1)S(C)(=O)=O,<,50,%,Inhibition,1588284,99704
CHEMBL3965313,C=C1CCC[C@H]2[C@](C)(Cc3cc(O)ccc3O)[C@@H](C)CC[C@]12C,=,35,%,Inhibition,1618157,101261
CHEMBL3913531,COc1ccc(O)c(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)c1,=,0,%,Inhibition,1618158,101261
CHEMBL3893989,C=C1CCC[C@H]2[C@](C)(Cc3cc(OC)ccc3O)[C@@H](C)CC[C@]12C,=,50,%,Inhibition,1618158,101261
CHEMBL3926518,CC(=O)Oc1ccc(OC(C)=O)c(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)c1,=,5,%,Inhibition,1618159,101261
CHEMBL3908947,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N/O)N(C(C)C)C2=O)c1C,=,95.76,%,Inhibition,1625482,101649
CHEMBL3903987,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccccc3)N(c3ccccc3)C2=O)c1C,=,99.93,%,Inhibition,1625482,101649
CHEMBL3951914,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccc(C)cc3)N(c3ccc(C)cc3)C2=O)c1C,=,28.43,%,Inhibition,1625482,101649
CHEMBL3981128,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccc(OC)cc3)N(c3ccc(OC)cc3)C2=O)c1C,=,98.69,%,Inhibition,1625482,101649
CHEMBL3952328,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccccc3F)N(c3ccccc3F)C2=O)c1C,=,98.28,%,Inhibition,1625482,101649
CHEMBL3944187,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3cccc(F)c3)N(c3cccc(F)c3)C2=O)c1C,=,96.3,%,Inhibition,1625482,101649
CHEMBL3942806,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccc(F)cc3)N(c3ccc(F)cc3)C2=O)c1C,=,94.45,%,Inhibition,1625482,101649
CHEMBL3923835,CC/N=C1\S/C(=C\c2ccc(OCCN(C)c3ccccn3)cc2)C(=O)N1CC,=,42.12,%,Inhibition,1625482,101649
CHEMBL3934071,CC(C)N1C(=O)/C(=C/c2ccc(OCCN(C)c3ccccn3)cc2)S/C1=N\O,=,67.55,%,Inhibition,1625482,101649
CHEMBL3908947,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N/O)N(C(C)C)C2=O)c1C,=,48.99,%,Inhibition,1625483,101649
CHEMBL3903987,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccccc3)N(c3ccccc3)C2=O)c1C,=,81.14,%,Inhibition,1625483,101649
CHEMBL3981128,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccc(OC)cc3)N(c3ccc(OC)cc3)C2=O)c1C,=,47.66,%,Inhibition,1625483,101649
CHEMBL3952328,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccccc3F)N(c3ccccc3F)C2=O)c1C,=,44.96,%,Inhibition,1625483,101649
CHEMBL3944187,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3cccc(F)c3)N(c3cccc(F)c3)C2=O)c1C,=,74.18,%,Inhibition,1625483,101649
CHEMBL3942806,CCOC(=O)c1c(C)[nH]c(/C=C2\S/C(=N\c3ccc(F)cc3)N(c3ccc(F)cc3)C2=O)c1C,=,82.66,%,Inhibition,1625483,101649
CHEMBL3934071,CC(C)N1C(=O)/C(=C/c2ccc(OCCN(C)c3ccccn3)cc2)S/C1=N\O,=,19.26,%,Inhibition,1625483,101649
CHEMBL3961825,COc1ccc(C(=O)C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2ccc(OC)cc2)cc1,=,4.8,%,Inhibition,1628659,101851
CHEMBL3938662,COc1ccc(C(=O)C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2ccc(F)cc2)cc1,=,13.5,%,Inhibition,1628659,101851
CHEMBL3899640,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccc(F)cc2)cc1,=,0.8,%,Inhibition,1628659,101851
CHEMBL3977512,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccccc2)cc1,=,12.1,%,Inhibition,1628659,101851
CHEMBL3952068,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccc(F)cc2)cc1,=,19,%,Inhibition,1628659,101851
CHEMBL3980918,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccccc2)cc1,=,9.6,%,Inhibition,1628659,101851
CHEMBL3929645,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(Cl)cc2)c2ccc(F)cc2)cc1,=,18.8,%,Inhibition,1628659,101851
CHEMBL3957204,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccc(F)c(F)c2)cc1,=,10.5,%,Inhibition,1628659,101851
CHEMBL3920737,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccc(F)c(F)c2)cc1,=,21.6,%,Inhibition,1628659,101851
CHEMBL3948530,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(Cl)cc2)c2ccc(F)c(F)c2)cc1,=,16.2,%,Inhibition,1628659,101851
CHEMBL3965418,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccccc2)c2nc(-c3ccccc3)no2)cc1,=,12.2,%,Inhibition,1628659,101851
CHEMBL3939781,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccc(F)cc2)c2nc(-c3cccc(F)c3)no2)cc1,=,19,%,Inhibition,1628659,101851
CHEMBL3975747,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccc(F)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1,=,30.8,%,Inhibition,1628659,101851
CHEMBL3904964,COc1ccc(-c2noc(C(Cc3ccc(-n4ncc(C(=O)O)c4N)cc3)c3ccc(F)cc3)n2)cc1,=,25.8,%,Inhibition,1628659,101851
CHEMBL3960817,COc1ccc(C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2nc(-c3cccc(F)c3)no2)cc1,=,22,%,Inhibition,1628659,101851
CHEMBL3891801,COc1ccc(C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1,=,33.7,%,Inhibition,1628659,101851
CHEMBL3952115,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,=,8.9,%,Inhibition,1628659,101851
CHEMBL3980952,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(F)cc2)cc1,=,40.8,%,Inhibition,1628659,101851
CHEMBL3943399,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(Cl)cc2)cc1,=,43.8,%,Inhibition,1628659,101851
CHEMBL3972937,COc1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,21.6,%,Inhibition,1628659,101851
CHEMBL3934421,COc1ccc(CN(Cc2ccc(C)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,5,%,Inhibition,1628659,101851
CHEMBL3961924,COc1ccc(CN(Cc2ccc(OC)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,9.9,%,Inhibition,1628659,101851
CHEMBL3950714,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(F)c(F)c2)cc1,=,19.5,%,Inhibition,1628659,101851
CHEMBL3927708,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(Cl)cc2)Cc2ccc(F)c(F)c2)cc1,=,22.5,%,Inhibition,1628659,101851
CHEMBL3893376,COc1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1OC,=,35.07,%,Inhibition,1628659,101851
CHEMBL3980918,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccccc2)cc1,=,32.6,%,Inhibition,1628660,101851
CHEMBL3952068,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccc(F)cc2)cc1,=,43.9,%,Inhibition,1628660,101851
CHEMBL3977512,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccccc2)cc1,=,36.8,%,Inhibition,1628660,101851
CHEMBL3899640,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccc(F)cc2)cc1,=,34.4,%,Inhibition,1628660,101851
CHEMBL3938662,COc1ccc(C(=O)C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2ccc(F)cc2)cc1,=,58.5,%,Inhibition,1628660,101851
CHEMBL3961825,COc1ccc(C(=O)C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2ccc(OC)cc2)cc1,=,39.7,%,Inhibition,1628660,101851
CHEMBL3929645,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(Cl)cc2)c2ccc(F)cc2)cc1,=,89.5,%,Inhibition,1628660,101851
CHEMBL3957204,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccccc2)c2ccc(F)c(F)c2)cc1,=,48.5,%,Inhibition,1628660,101851
CHEMBL3920737,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(F)cc2)c2ccc(F)c(F)c2)cc1,=,82.2,%,Inhibition,1628660,101851
CHEMBL3948530,Nc1c(C(=O)O)cnn1-c1ccc(CC(C(=O)c2ccc(Cl)cc2)c2ccc(F)c(F)c2)cc1,=,91.5,%,Inhibition,1628660,101851
CHEMBL3965418,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccccc2)c2nc(-c3ccccc3)no2)cc1,=,64,%,Inhibition,1628660,101851
CHEMBL3939781,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccc(F)cc2)c2nc(-c3cccc(F)c3)no2)cc1,=,94.9,%,Inhibition,1628660,101851
CHEMBL3975747,Nc1c(C(=O)O)cnn1-c1ccc(CC(c2ccc(F)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1,=,97.3,%,Inhibition,1628660,101851
CHEMBL3904964,COc1ccc(-c2noc(C(Cc3ccc(-n4ncc(C(=O)O)c4N)cc3)c3ccc(F)cc3)n2)cc1,=,95.5,%,Inhibition,1628660,101851
CHEMBL3960817,COc1ccc(C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2nc(-c3cccc(F)c3)no2)cc1,=,93.3,%,Inhibition,1628660,101851
CHEMBL3891801,COc1ccc(C(Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1,=,98.3,%,Inhibition,1628660,101851
CHEMBL3952115,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,=,64,%,Inhibition,1628660,101851
CHEMBL3980952,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(F)cc2)cc1,=,98.4,%,Inhibition,1628660,101851
CHEMBL3943399,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(Cl)cc2)cc1,=,97.4,%,Inhibition,1628660,101851
CHEMBL3972937,COc1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,82.2,%,Inhibition,1628660,101851
CHEMBL3934421,COc1ccc(CN(Cc2ccc(C)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,49.7,%,Inhibition,1628660,101851
CHEMBL3961924,COc1ccc(CN(Cc2ccc(OC)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1,=,76.9,%,Inhibition,1628660,101851
CHEMBL3950714,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(F)c(F)c2)cc1,=,95.2,%,Inhibition,1628660,101851
CHEMBL3927708,Nc1c(C(=O)O)cnn1-c1ccc(CN(Cc2ccc(Cl)cc2)Cc2ccc(F)c(F)c2)cc1,=,97.2,%,Inhibition,1628660,101851
CHEMBL3893376,COc1ccc(CN(Cc2ccc(F)cc2)Cc2ccc(-n3ncc(C(=O)O)c3N)cc2)cc1OC,=,94,%,Inhibition,1628660,101851
CHEMBL4085709,COC(=O)/C=C/Oc1c(OC)cccc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(Br)cc2)[C@@H]1[N+](=O)[O-],=,92.38,%,Inhibition,1652686,104023
CHEMBL4099233,COC(=O)/C=C/Oc1ccc(OC)cc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(Br)cc2)[C@@H]1[N+](=O)[O-],=,95.66,%,Inhibition,1652686,104023
CHEMBL4101444,COC(=O)/C=C/Oc1ccc(Cl)cc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(Br)cc2)[C@@H]1[N+](=O)[O-],=,38.63,%,Inhibition,1652686,104023
CHEMBL4083453,COC(=O)/C=C/Oc1c(OC)cccc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(C)cc2)[C@@H]1[N+](=O)[O-],=,93.65,%,Inhibition,1652686,104023
CHEMBL4063387,COC(=O)/C=C/Oc1ccc(OC)cc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(C)cc2)[C@@H]1[N+](=O)[O-],=,87.34,%,Inhibition,1652686,104023
CHEMBL4091243,COC(=O)/C=C/Oc1ccc(C)cc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(C)cc2)[C@@H]1[N+](=O)[O-],=,48.6,%,Inhibition,1652686,104023
CHEMBL4085978,COC(=O)C[C@H]1Oc2c(OC)cccc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(Br)cc3)[C@]12[N+](=O)[O-],=,93.43,%,Inhibition,1652686,104023
CHEMBL4064443,COC(=O)C[C@H]1Oc2ccc(OC)cc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(Br)cc3)[C@]12[N+](=O)[O-],=,94.65,%,Inhibition,1652686,104023
CHEMBL4093726,COC(=O)C[C@H]1Oc2ccc(Cl)cc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(Br)cc3)[C@]12[N+](=O)[O-],=,90.05,%,Inhibition,1652686,104023
CHEMBL4073026,COC(=O)C[C@H]1Oc2c(OC)cccc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(C)cc3)[C@]12[N+](=O)[O-],=,88.64,%,Inhibition,1652686,104023
CHEMBL4067159,COC(=O)C[C@H]1Oc2ccc(OC)cc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(C)cc3)[C@]12[N+](=O)[O-],=,91.57,%,Inhibition,1652686,104023
CHEMBL4094615,COC(=O)C[C@H]1Oc2ccc(Cl)cc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(C)cc3)[C@]12[N+](=O)[O-],=,15.82,%,Inhibition,1652686,104023
